Date,Station_Id,Station_Name,Air_Temp_Avg_degF,Air_Temp_Max_degF,Air_Temp_Min_degF,Precip_Accum_in_,Precip_Increment_in,Precip_Increment_Snow_in,Precip_MTD_in,Snow_Depth_in,Snow_Density_pct,Snow_Rain_Ratio,percip_prior_2days,percip_prior_4days,percip_prior_7days,percip_prior_14days,temp_min_prior_2days,temp_min_prior_4days,temp_min_prior_7days,temp_min_prior_14days,temp_max_prior_2days,temp_max_prior_4days,temp_max_prior_7days,temp_max_prior_14days,snow_density_avg_prior_2days,snow_density_avg_prior_4days,snow_density_avg_prior_7days,snow_density_avg_prior_14days
2017-03-04,542,Independence Pass,28.0,41.0,10.0,16.3,0.1,0.1,0.0,54,28.5,0.0,32.60000000000019,65.20000000000013,112.69999999999992,221.60000000000034,3.0,-8.0,-11.0,-14.0,44.0,44.0,44.0,44.0,28.25000000000005,27.65000000000007,27.95714285714292,28.664285714285676
2017-03-05,542,Independence Pass,30.0,44.0,19.0,16.4,0.3,0.3,0.1,53,29.1,67.0,32.70000000000019,65.30000000000013,113.39999999999992,222.70000000000033,10.0,-6.0,-8.0,-14.0,44.0,44.0,44.0,44.0,28.80000000000005,28.27500000000007,28.042857142857205,28.557142857142818
2017-03-06,542,Independence Pass,12.0,27.0,4.0,16.7,0.2,0.2,0.4,54,28.9,50.0,33.100000000000186,65.70000000000013,114.39999999999992,223.90000000000032,4.0,3.0,-8.0,-14.0,44.0,44.0,44.0,44.0,29.00000000000005,28.62500000000007,28.100000000000062,28.59999999999996
2017-03-07,542,Independence Pass,14.0,31.0,-6.0,16.9,0.2,0.2,0.6,58,27.1,50.0,33.600000000000186,66.30000000000013,115.19999999999993,225.20000000000033,-6.0,-6.0,-8.0,-14.0,31.0,44.0,44.0,44.0,28.00000000000005,28.40000000000007,27.95714285714292,28.435714285714248
2017-03-08,542,Independence Pass,27.0,45.0,14.0,17.1,0.0,0.0,0.8,55,28.7,,34.000000000000185,67.10000000000014,115.99999999999994,226.70000000000033,-6.0,-6.0,-6.0,-14.0,45.0,45.0,45.0,45.0,27.90000000000005,28.45000000000007,28.25714285714292,28.342857142857103
2017-03-09,542,Independence Pass,28.0,47.0,14.0,17.1,0.0,0.1,0.8,55,28.7,,34.20000000000019,67.80000000000014,116.79999999999995,228.20000000000033,14.0,-6.0,-6.0,-14.0,47.0,47.0,47.0,47.0,28.700000000000045,28.35000000000007,28.42857142857149,28.24999999999996
2017-03-10,542,Independence Pass,32.0,49.0,19.0,17.1,0.0,0.1,0.8,54,29.4,,34.20000000000019,68.20000000000013,117.59999999999997,229.70000000000033,14.0,-6.0,-6.0,-14.0,49.0,49.0,49.0,49.0,29.050000000000047,28.475000000000072,28.62857142857149,28.2928571428571
2017-03-11,542,Independence Pass,31.0,47.0,21.0,17.1,0.0,0.0,0.8,52,30.8,,34.20000000000019,68.40000000000013,118.39999999999998,231.10000000000034,19.0,14.0,-6.0,-11.0,49.0,49.0,49.0,49.0,30.100000000000048,29.400000000000073,28.95714285714292,28.457142857142816
2017-03-12,542,Independence Pass,29.0,38.0,19.0,17.1,0.0,0.0,0.8,52,30.8,,34.20000000000019,68.40000000000013,119.09999999999997,232.50000000000034,19.0,14.0,-6.0,-8.0,47.0,49.0,49.0,49.0,30.800000000000047,29.92500000000007,29.200000000000067,28.62142857142853
2017-03-13,542,Independence Pass,29.0,42.0,15.0,17.1,0.0,0.0,0.8,51,31.4,,34.20000000000019,68.40000000000013,119.49999999999997,233.90000000000035,15.0,15.0,-6.0,-8.0,42.0,49.0,49.0,49.0,31.100000000000044,30.600000000000072,29.557142857142924,28.828571428571387
2017-03-14,542,Independence Pass,35.0,49.0,23.0,17.1,0.0,0.0,0.8,51,31.4,,34.20000000000019,68.40000000000013,119.69999999999996,234.90000000000035,15.0,15.0,14.0,-8.0,49.0,49.0,49.0,49.0,31.40000000000004,31.100000000000072,30.17142857142864,29.064285714285667
2017-03-15,542,Independence Pass,34.0,54.0,20.0,17.1,0.0,0.0,0.8,50,31.8,,34.20000000000019,68.40000000000013,119.69999999999996,235.70000000000033,20.0,15.0,14.0,-6.0,54.0,54.0,54.0,54.0,31.600000000000044,31.350000000000072,30.614285714285785,29.435714285714237
2017-03-16,542,Independence Pass,35.0,52.0,23.0,17.1,0.0,0.0,0.8,49,32.0,,34.20000000000019,68.40000000000013,119.69999999999996,236.5000000000003,20.0,15.0,15.0,-6.0,54.0,54.0,54.0,54.0,31.900000000000045,31.650000000000073,31.085714285714356,29.75714285714281
2017-03-17,542,Independence Pass,36.0,54.0,24.0,17.1,0.0,0.0,0.8,49,31.8,,34.20000000000019,68.40000000000013,119.69999999999996,237.3000000000003,23.0,20.0,15.0,-6.0,54.0,54.0,54.0,54.0,31.90000000000004,31.750000000000075,31.4285714285715,30.028571428571382
2017-03-18,542,Independence Pass,38.0,55.0,26.0,17.1,0.0,0.0,0.8,48,32.5,,34.20000000000019,68.40000000000013,119.69999999999996,238.10000000000028,24.0,20.0,15.0,-6.0,55.0,55.0,55.0,55.0,32.15000000000004,32.02500000000008,31.671428571428642,30.314285714285667
2017-03-19,542,Independence Pass,38.0,52.0,28.0,17.1,0.0,0.0,0.8,46,33.7,,34.20000000000019,68.40000000000013,119.69999999999996,238.80000000000027,26.0,23.0,15.0,-6.0,55.0,55.0,55.0,55.0,33.100000000000044,32.50000000000008,32.08571428571435,30.642857142857093
2017-03-20,542,Independence Pass,38.0,50.0,28.0,17.1,0.0,0.0,0.8,46,33.5,,34.20000000000019,68.40000000000013,119.69999999999996,239.20000000000027,28.0,24.0,20.0,-6.0,52.0,55.0,55.0,55.0,33.600000000000044,32.87500000000008,32.38571428571435,30.971428571428525
2017-03-21,542,Independence Pass,37.0,49.0,26.0,17.1,0.0,0.0,0.8,45,34.0,,34.20000000000019,68.40000000000013,119.69999999999996,239.40000000000026,26.0,26.0,20.0,14.0,50.0,55.0,55.0,55.0,33.75000000000004,33.42500000000008,32.757142857142924,31.464285714285666
2017-03-22,542,Independence Pass,38.0,49.0,28.0,17.1,0.0,0.0,0.8,44,34.8,,34.20000000000019,68.40000000000013,119.69999999999996,239.40000000000026,26.0,26.0,23.0,14.0,49.0,52.0,55.0,55.0,34.40000000000004,34.000000000000085,33.185714285714354,31.899999999999952
2017-03-23,542,Independence Pass,33.0,45.0,27.0,17.1,0.3,0.4,0.8,44,34.5,133.0,34.20000000000019,68.40000000000013,119.69999999999996,239.40000000000026,27.0,26.0,24.0,15.0,49.0,50.0,55.0,55.0,34.65000000000004,34.20000000000009,33.54285714285721,32.31428571428567
2017-03-24,542,Independence Pass,29.0,39.0,17.0,17.4,0.2,0.2,1.1,48,32.5,50.0,34.500000000000185,68.70000000000013,119.99999999999997,239.70000000000027,17.0,17.0,17.0,15.0,45.0,49.0,55.0,55.0,33.50000000000004,33.95000000000009,33.64285714285721,32.53571428571424
2017-03-25,542,Independence Pass,31.0,48.0,15.0,17.6,0.1,0.1,1.3,47,33.4,0.0,35.000000000000185,69.20000000000013,120.49999999999997,240.20000000000027,15.0,15.0,15.0,15.0,48.0,49.0,52.0,55.0,32.950000000000045,33.80000000000009,33.771428571428636,32.721428571428525
2017-03-26,542,Independence Pass,31.0,42.0,18.0,17.7,0.0,0.0,1.4,45,34.9,,35.30000000000018,69.80000000000013,121.09999999999998,240.80000000000027,15.0,15.0,15.0,15.0,48.0,48.0,50.0,55.0,34.15000000000005,33.82500000000009,33.94285714285721,33.01428571428566
2017-03-27,542,Independence Pass,30.0,42.0,17.0,17.7,0.0,0.0,1.4,45,34.9,,35.400000000000176,70.40000000000012,121.69999999999997,241.40000000000026,17.0,15.0,15.0,15.0,42.0,48.0,49.0,55.0,34.90000000000005,33.92500000000009,34.14285714285721,33.26428571428566
2017-03-28,542,Independence Pass,31.0,40.0,26.0,17.7,0.8,0.8,1.4,45,34.9,100.0,35.400000000000176,70.70000000000012,122.29999999999997,242.00000000000026,17.0,15.0,15.0,15.0,42.0,48.0,49.0,55.0,34.90000000000005,34.52500000000009,34.271428571428636,33.51428571428566
2017-03-29,542,Independence Pass,29.0,41.0,18.0,18.5,0.0,0.0,2.2,53,31.1,,36.20000000000017,71.60000000000011,123.69999999999996,243.40000000000026,18.0,17.0,15.0,15.0,41.0,42.0,48.0,55.0,33.00000000000005,33.95000000000009,33.74285714285721,33.464285714285666
2017-03-30,542,Independence Pass,33.0,46.0,17.0,18.5,0.1,0.1,2.2,50,33.0,100.0,37.00000000000017,72.4000000000001,125.09999999999997,244.80000000000027,17.0,17.0,15.0,15.0,46.0,46.0,48.0,55.0,32.050000000000054,33.47500000000009,33.528571428571496,33.535714285714235
2017-03-31,542,Independence Pass,32.0,39.0,26.0,18.6,0.1,0.1,2.3,47,35.3,100.0,37.10000000000017,73.3000000000001,126.29999999999995,246.30000000000027,17.0,17.0,15.0,15.0,46.0,46.0,48.0,55.0,34.15000000000005,33.57500000000009,33.928571428571495,33.785714285714235
2017-04-01,542,Independence Pass,30.0,42.0,21.0,18.7,0.1,0.1,2.4,50,33.4,100.0,37.30000000000017,74.3000000000001,127.39999999999996,247.90000000000026,21.0,17.0,17.0,15.0,42.0,46.0,46.0,52.0,34.35000000000005,33.20000000000009,33.928571428571495,33.84999999999995
2017-04-02,542,Independence Pass,31.0,44.0,26.0,18.8,0.3,0.3,0.1,48,35.0,67.0,37.50000000000017,74.6000000000001,128.49999999999997,249.60000000000028,21.0,17.0,17.0,15.0,44.0,46.0,46.0,50.0,34.20000000000005,34.17500000000009,33.94285714285721,33.94285714285709
2017-04-03,542,Independence Pass,26.0,39.0,16.0,19.1,0.0,0.0,0.4,52,32.7,,37.900000000000176,75.2000000000001,129.89999999999998,251.60000000000028,16.0,16.0,16.0,15.0,44.0,44.0,46.0,49.0,33.85000000000005,34.100000000000094,33.62857142857149,33.885714285714236
2017-04-04,542,Independence Pass,21.0,31.0,8.0,19.1,0.5,0.5,0.4,50,34.0,100.0,38.20000000000017,75.7000000000001,131.29999999999998,253.60000000000028,8.0,8.0,8.0,8.0,39.0,44.0,46.0,49.0,33.35000000000005,33.77500000000009,33.500000000000064,33.885714285714236
2017-04-05,542,Independence Pass,21.0,38.0,1.0,19.6,0.1,0.1,0.9,54,32.4,100.0,38.70000000000017,76.60000000000011,132.39999999999998,256.1000000000003,1.0,1.0,1.0,1.0,38.0,44.0,46.0,48.0,33.200000000000045,33.52500000000009,33.68571428571435,33.71428571428566
2017-04-06,542,Independence Pass,30.0,51.0,13.0,19.7,0.0,0.0,1.0,52,33.8,,39.30000000000017,77.50000000000011,133.59999999999997,258.70000000000033,1.0,1.0,1.0,1.0,51.0,51.0,51.0,51.0,33.100000000000044,33.225000000000094,33.80000000000006,33.66428571428566
2017-04-07,542,Independence Pass,39.0,53.0,26.0,19.7,0.0,0.0,1.0,50,35.2,,39.40000000000016,78.10000000000011,134.69999999999996,261.00000000000034,13.0,1.0,1.0,1.0,53.0,53.0,53.0,53.0,34.50000000000004,33.850000000000094,33.78571428571434,33.857142857142804
2017-04-08,542,Independence Pass,39.0,49.0,30.0,19.7,0.0,0.0,1.0,47,37.4,,39.40000000000016,78.7000000000001,135.69999999999996,263.10000000000036,26.0,1.0,1.0,1.0,53.0,53.0,53.0,53.0,36.30000000000004,34.700000000000095,34.35714285714291,34.14285714285709
2017-04-09,542,Independence Pass,26.0,35.0,10.0,19.7,0.0,0.1,1.0,47,37.4,,39.40000000000016,78.8000000000001,136.59999999999997,265.10000000000036,10.0,10.0,1.0,1.0,49.0,53.0,53.0,53.0,37.400000000000034,35.950000000000095,34.70000000000006,34.32142857142852
2017-04-10,542,Independence Pass,24.0,43.0,6.0,19.7,0.0,0.0,1.0,48,36.9,,39.40000000000016,78.8000000000001,137.19999999999996,267.10000000000036,6.0,6.0,1.0,1.0,43.0,53.0,53.0,53.0,37.150000000000034,36.725000000000094,35.300000000000054,34.46428571428566
2017-04-11,542,Independence Pass,31.0,46.0,13.0,19.7,0.0,0.0,1.0,47,37.7,,39.40000000000016,78.8000000000001,137.79999999999995,269.10000000000036,6.0,6.0,1.0,1.0,46.0,49.0,53.0,53.0,37.30000000000004,37.350000000000094,35.828571428571486,34.66428571428566
2017-04-12,542,Independence Pass,36.0,54.0,25.0,19.7,0.0,0.0,1.0,46,37.6,,39.40000000000016,78.8000000000001,137.89999999999995,270.30000000000035,13.0,6.0,6.0,1.0,54.0,54.0,54.0,54.0,37.65000000000004,37.40000000000009,36.571428571428626,35.12857142857138
2017-04-13,542,Independence Pass,40.0,56.0,28.0,19.7,0.0,0.0,1.0,45,38.2,,39.40000000000016,78.8000000000001,137.89999999999995,271.50000000000034,25.0,6.0,6.0,1.0,56.0,56.0,56.0,56.0,37.90000000000004,37.600000000000094,37.20000000000005,35.49999999999995
2017-04-14,542,Independence Pass,37.0,53.0,24.0,19.7,0.0,0.0,1.0,43,40.0,,39.40000000000016,78.8000000000001,137.89999999999995,272.60000000000036,24.0,13.0,6.0,1.0,56.0,56.0,56.0,56.0,39.10000000000004,38.37500000000009,37.88571428571434,35.83571428571423
2017-04-15,542,Independence Pass,34.0,47.0,23.0,19.7,0.0,0.0,1.0,42,41.0,,39.40000000000016,78.8000000000001,137.89999999999995,273.60000000000036,23.0,23.0,6.0,1.0,53.0,56.0,56.0,56.0,40.500000000000036,39.20000000000009,38.400000000000055,36.37857142857138
2017-04-16,542,Independence Pass,35.0,48.0,23.0,19.7,0.0,0.0,1.0,41,40.7,,39.40000000000016,78.8000000000001,137.89999999999995,274.50000000000034,23.0,23.0,6.0,1.0,48.0,56.0,56.0,56.0,40.85000000000004,39.975000000000094,38.87142857142863,36.785714285714235
2017-04-17,542,Independence Pass,36.0,53.0,24.0,19.7,0.0,0.0,1.0,40,41.2,,39.40000000000016,78.8000000000001,137.89999999999995,275.10000000000036,23.0,23.0,13.0,1.0,53.0,53.0,56.0,56.0,40.95000000000004,40.725000000000094,39.485714285714344,37.392857142857096
2017-04-18,542,Independence Pass,41.0,56.0,27.0,19.7,0.0,0.0,1.0,38,42.4,,39.40000000000016,78.8000000000001,137.89999999999995,275.70000000000033,24.0,23.0,23.0,1.0,56.0,56.0,56.0,56.0,41.80000000000004,41.325000000000095,40.157142857142915,37.99285714285709
2017-04-19,542,Independence Pass,37.0,49.0,24.0,19.7,0.0,0.0,1.0,36,42.8,,39.40000000000016,78.8000000000001,137.89999999999995,275.8000000000003,24.0,23.0,23.0,6.0,56.0,56.0,56.0,56.0,42.60000000000004,41.77500000000009,40.900000000000055,38.73571428571423
2017-04-20,542,Independence Pass,32.0,45.0,22.0,19.7,0.2,0.3,1.0,36,42.8,150.0,39.40000000000016,78.8000000000001,137.89999999999995,275.8000000000003,22.0,22.0,22.0,6.0,49.0,56.0,56.0,56.0,42.80000000000004,42.30000000000009,41.55714285714292,39.37857142857138
2017-04-21,542,Independence Pass,27.0,39.0,15.0,19.9,0.1,0.1,1.2,36,43.6,0.0,39.600000000000165,79.00000000000009,138.09999999999994,276.0000000000003,15.0,15.0,15.0,6.0,45.0,56.0,56.0,56.0,43.200000000000045,42.900000000000084,42.07142857142863,39.97857142857138
2017-04-22,542,Independence Pass,28.0,45.0,12.0,20.0,0.0,0.0,1.3,36,43.6,,39.90000000000016,79.30000000000008,138.39999999999992,276.3000000000003,12.0,12.0,12.0,6.0,45.0,49.0,56.0,56.0,43.60000000000005,43.20000000000008,42.442857142857214,40.42142857142852
2017-04-23,542,Independence Pass,39.0,57.0,22.0,20.0,0.1,0.1,1.3,36,43.6,0.0,40.00000000000016,79.60000000000008,138.69999999999993,276.6000000000003,12.0,12.0,12.0,6.0,57.0,57.0,57.0,57.0,43.60000000000005,43.400000000000084,42.85714285714293,40.864285714285664
2017-04-24,542,Independence Pass,34.0,43.0,26.0,20.1,0.4,0.4,1.4,32,47.2,100.0,40.100000000000165,80.00000000000009,139.09999999999994,277.00000000000034,22.0,12.0,12.0,12.0,57.0,57.0,57.0,57.0,45.40000000000005,44.500000000000085,43.714285714285786,41.59999999999996
2017-04-25,542,Independence Pass,27.0,38.0,20.0,20.5,0.3,0.3,1.8,37,41.9,100.0,40.600000000000165,80.60000000000008,139.89999999999992,277.80000000000035,20.0,12.0,12.0,12.0,43.0,57.0,57.0,57.0,44.55000000000005,44.07500000000009,43.64285714285722,41.899999999999956
2017-04-26,542,Independence Pass,28.0,38.0,22.0,20.8,0.1,0.1,2.1,37,42.7,0.0,41.30000000000017,81.40000000000008,140.99999999999991,278.9000000000004,20.0,20.0,12.0,12.0,38.0,57.0,57.0,57.0,42.30000000000005,43.850000000000094,43.6285714285715,42.26428571428567
2017-04-27,542,Independence Pass,27.0,39.0,16.0,20.9,0.8,0.8,2.2,37,42.7,100.0,41.700000000000166,82.30000000000007,142.1999999999999,280.10000000000036,16.0,16.0,12.0,12.0,39.0,43.0,57.0,57.0,42.700000000000045,43.6250000000001,43.61428571428578,42.58571428571424
2017-04-28,542,Independence Pass,21.0,34.0,7.0,21.7,0.1,0.3,3.0,43,38.6,300.0,42.600000000000165,83.90000000000006,143.9999999999999,282.10000000000036,7.0,7.0,7.0,7.0,39.0,39.0,57.0,57.0,40.65000000000005,41.4750000000001,42.90000000000007,42.485714285714245
2017-04-29,542,Independence Pass,21.0,28.0,16.0,21.8,0.2,0.2,3.1,45,37.6,50.0,43.50000000000017,85.20000000000006,145.7999999999999,284.2000000000004,7.0,7.0,7.0,7.0,34.0,39.0,57.0,57.0,38.10000000000005,40.4000000000001,42.04285714285721,42.2428571428571
2017-04-30,542,Independence Pass,26.0,38.0,16.0,22.0,0.1,0.1,3.3,44,38.6,0.0,43.80000000000017,86.40000000000006,147.7999999999999,286.5000000000004,16.0,7.0,7.0,7.0,38.0,39.0,43.0,57.0,38.10000000000005,39.3750000000001,41.32857142857149,42.0928571428571
2017-05-01,542,Independence Pass,33.0,45.0,27.0,22.1,0.0,0.0,3.4,41,41.2,,44.100000000000165,87.60000000000005,149.7999999999999,288.90000000000043,16.0,7.0,7.0,7.0,45.0,45.0,45.0,57.0,39.90000000000005,39.0000000000001,40.47142857142864,42.0928571428571
2017-05-02,542,Independence Pass,32.0,44.0,22.0,22.1,0.1,0.1,0.0,40,42.0,0.0,44.200000000000166,88.00000000000006,151.3999999999999,291.30000000000047,22.0,16.0,7.0,7.0,45.0,45.0,45.0,57.0,41.60000000000005,39.8500000000001,40.485714285714344,42.064285714285674
2017-05-03,542,Independence Pass,34.0,47.0,25.0,22.2,0.0,0.0,0.1,38,43.9,,44.30000000000017,88.40000000000006,152.79999999999987,293.80000000000047,22.0,16.0,7.0,7.0,47.0,47.0,47.0,57.0,42.950000000000045,41.425000000000104,40.657142857142915,42.1428571428571
2017-05-04,542,Independence Pass,39.0,58.0,23.0,22.2,0.0,0.0,0.1,38,43.4,,44.40000000000016,88.60000000000007,154.09999999999985,296.30000000000047,23.0,22.0,7.0,7.0,58.0,58.0,58.0,58.0,43.65000000000005,42.62500000000011,40.75714285714292,42.18571428571425
2017-05-05,542,Independence Pass,42.0,61.0,30.0,22.2,0.0,0.0,0.1,36,44.7,,44.40000000000016,88.70000000000006,154.59999999999985,298.6000000000005,23.0,22.0,16.0,7.0,61.0,61.0,61.0,61.0,44.050000000000054,43.5000000000001,41.62857142857149,42.26428571428568
2017-05-06,542,Independence Pass,44.0,60.0,31.0,22.2,0.0,0.0,0.1,33,47.6,,44.40000000000016,88.80000000000005,154.99999999999983,300.80000000000047,30.0,23.0,16.0,7.0,61.0,61.0,61.0,61.0,46.150000000000055,44.9000000000001,43.05714285714292,42.54999999999996
2017-05-07,542,Independence Pass,42.0,54.0,31.0,22.2,0.0,0.0,0.1,30,50.0,,44.40000000000016,88.80000000000005,155.19999999999982,303.00000000000045,31.0,23.0,22.0,7.0,60.0,61.0,61.0,61.0,48.800000000000054,46.4250000000001,44.68571428571435,43.00714285714282
2017-05-08,542,Independence Pass,40.0,56.0,30.0,22.2,0.2,0.2,0.1,29,50.3,0.0,44.40000000000016,88.80000000000005,155.2999999999998,305.1000000000004,30.0,30.0,22.0,7.0,56.0,61.0,61.0,61.0,50.15000000000005,48.15000000000009,45.985714285714344,43.228571428571385
2017-05-09,542,Independence Pass,37.0,53.0,30.0,22.4,0.4,0.4,0.3,28,50.7,0.0,44.600000000000165,89.00000000000006,155.59999999999982,307.0000000000004,30.0,30.0,23.0,7.0,56.0,60.0,61.0,61.0,50.50000000000005,49.65000000000009,47.22857142857149,43.85714285714282
2017-05-10,542,Independence Pass,37.0,48.0,26.0,22.8,0.0,0.0,0.7,28,50.4,,45.200000000000166,89.60000000000005,156.19999999999985,309.0000000000004,26.0,26.0,23.0,7.0,53.0,56.0,61.0,61.0,50.550000000000054,50.350000000000094,48.157142857142915,44.40714285714281
2017-05-11,542,Independence Pass,40.0,54.0,31.0,22.8,0.0,0.0,0.7,25,54.0,,45.600000000000165,90.20000000000005,156.79999999999987,310.90000000000043,26.0,26.0,26.0,7.0,54.0,56.0,61.0,61.0,52.20000000000005,51.350000000000094,49.671428571428635,45.214285714285666
2017-05-12,542,Independence Pass,42.0,59.0,29.0,22.8,0.0,0.0,0.7,24,52.5,,45.600000000000165,90.80000000000004,157.3999999999999,312.00000000000045,29.0,26.0,26.0,16.0,59.0,59.0,60.0,61.0,53.25000000000006,51.90000000000009,50.78571428571435,46.207142857142806
2017-05-13,542,Independence Pass,44.0,58.0,32.0,22.8,0.0,0.0,0.7,21,54.8,,45.600000000000165,91.20000000000003,157.99999999999991,313.00000000000045,29.0,26.0,26.0,16.0,59.0,59.0,59.0,61.0,53.650000000000055,52.9250000000001,51.81428571428578,47.43571428571423
2017-05-14,542,Independence Pass,44.0,58.0,31.0,22.8,0.0,0.0,0.7,18,57.8,,45.600000000000165,91.20000000000003,158.59999999999994,313.80000000000047,31.0,29.0,26.0,22.0,58.0,59.0,59.0,61.0,56.300000000000054,54.77500000000009,52.928571428571495,48.8071428571428
2017-05-15,542,Independence Pass,42.0,56.0,29.0,22.8,0.0,0.0,0.7,16,60.0,,45.600000000000165,91.20000000000003,159.19999999999996,314.50000000000045,29.0,29.0,26.0,22.0,58.0,59.0,59.0,61.0,58.900000000000055,56.27500000000009,54.31428571428578,50.149999999999935
2017-05-16,542,Independence Pass,36.0,47.0,28.0,22.8,0.0,0.0,0.7,14,60.7,,45.600000000000165,91.20000000000003,159.59999999999997,315.20000000000044,28.0,28.0,26.0,23.0,56.0,58.0,59.0,61.0,60.35000000000006,58.32500000000009,55.742857142857204,51.485714285714224
2017-05-17,542,Independence Pass,31.0,43.0,23.0,22.8,0.1,0.1,0.7,14,59.3,0.0,45.600000000000165,91.20000000000003,159.59999999999997,315.80000000000047,23.0,23.0,23.0,23.0,47.0,58.0,59.0,61.0,60.00000000000006,59.45000000000009,57.01428571428578,52.585714285714225
2017-05-18,542,Independence Pass,26.0,34.0,23.0,22.9,0.3,0.3,0.8,13,58.5,100.0,45.70000000000016,91.30000000000004,159.69999999999996,316.50000000000045,23.0,23.0,23.0,23.0,43.0,56.0,59.0,61.0,58.900000000000055,59.625000000000085,57.65714285714292,53.664285714285654
2017-05-19,542,Independence Pass,28.0,38.0,22.0,23.2,0.2,0.2,1.1,16,49.4,100.0,46.10000000000016,91.70000000000005,160.09999999999994,317.50000000000045,22.0,22.0,22.0,22.0,38.0,47.0,58.0,60.0,53.95000000000006,56.97500000000009,57.21428571428578,53.999999999999936
2017-05-20,542,Independence Pass,30.0,41.0,22.0,23.4,0.0,0.0,1.3,17,47.6,,46.60000000000016,92.30000000000004,160.69999999999993,318.70000000000044,22.0,22.0,22.0,22.0,41.0,43.0,58.0,59.0,48.50000000000006,53.70000000000008,56.185714285714354,53.999999999999936
2017-05-21,542,Independence Pass,35.0,49.0,19.0,23.4,0.3,0.3,1.3,16,50.6,0.0,46.80000000000015,92.90000000000003,161.29999999999993,319.90000000000043,19.0,19.0,19.0,19.0,49.0,49.0,56.0,59.0,49.10000000000006,51.525000000000084,55.15714285714292,54.04285714285708
2017-05-22,542,Independence Pass,36.0,45.0,29.0,23.7,0.4,0.4,1.6,15,53.3,75.0,47.10000000000015,93.70000000000003,162.1999999999999,321.40000000000043,19.0,19.0,19.0,19.0,49.0,49.0,49.0,59.0,51.95000000000006,50.22500000000008,54.20000000000007,54.257142857142796
2017-05-23,542,Independence Pass,35.0,47.0,26.0,24.1,0.0,0.0,2.0,17,48.8,,47.80000000000015,94.60000000000002,163.4999999999999,323.1000000000005,26.0,19.0,19.0,19.0,47.0,49.0,49.0,59.0,51.050000000000054,50.075000000000074,52.50000000000007,54.1214285714285
2017-05-24,542,Independence Pass,44.0,58.0,29.0,24.1,0.0,0.0,2.0,14,53.6,,48.20000000000016,95.30000000000001,164.79999999999987,324.4000000000005,26.0,19.0,19.0,19.0,58.0,58.0,58.0,59.0,51.20000000000006,51.575000000000074,51.68571428571436,54.34999999999993
2017-05-25,542,Independence Pass,43.0,55.0,35.0,24.1,0.2,0.2,2.0,10,63.0,0.0,48.20000000000016,96.0,165.99999999999986,325.7000000000005,29.0,26.0,19.0,19.0,58.0,58.0,58.0,59.0,58.30000000000006,54.675000000000075,52.3285714285715,54.992857142857076
2017-05-26,542,Independence Pass,41.0,55.0,32.0,24.3,0.0,0.0,2.2,9,55.6,,48.40000000000016,96.6,167.09999999999988,327.2000000000005,32.0,26.0,19.0,19.0,55.0,58.0,58.0,58.0,59.30000000000006,55.25000000000008,53.21428571428579,55.21428571428565
2017-05-27,542,Independence Pass,33.0,45.0,22.0,24.3,0.3,0.3,2.2,6,60.0,33.0,48.600000000000165,96.8,167.9999999999999,328.7000000000005,22.0,22.0,19.0,19.0,55.0,58.0,58.0,58.0,57.80000000000006,58.05000000000008,54.985714285714366,55.585714285714225
2017-05-28,542,Independence Pass,36.0,53.0,20.0,24.6,0.0,0.0,2.5,7,52.9,,48.90000000000016,97.29999999999998,169.19999999999987,330.5000000000005,20.0,20.0,20.0,19.0,53.0,55.0,58.0,58.0,56.45000000000006,57.875000000000085,55.31428571428579,55.235714285714224
2017-05-29,542,Independence Pass,41.0,56.0,28.0,24.6,0.0,0.0,2.5,5,46.0,,49.20000000000016,97.79999999999998,170.09999999999988,332.3000000000005,20.0,20.0,20.0,19.0,56.0,56.0,58.0,58.0,49.45000000000006,53.625000000000085,54.27142857142864,54.235714285714224
2017-05-30,542,Independence Pass,43.0,58.0,30.0,24.6,0.0,0.0,2.5,3,36.7,,49.20000000000016,98.1,170.59999999999988,334.10000000000053,28.0,20.0,20.0,19.0,58.0,58.0,58.0,58.0,41.350000000000065,48.90000000000009,52.54285714285721,52.52142857142851
2017-10-03,542,Independence Pass,38.0,54.0,25.0,1.1,0.0,0.0,1.1,8,13.8,,1.1000000000001564,1.099999999999993,1.0999999999998935,1.1000000000005756,25.0,25.0,25.0,25.0,54.0,54.0,54.0,54.0,13.800000000000129,13.800000000000356,13.800000000000441,13.799999999999134
2017-10-04,542,Independence Pass,47.0,62.0,34.0,1.1,0.0,0.0,1.1,3,33.3,,2.2000000000001565,2.199999999999993,2.1999999999998936,2.2000000000005757,25.0,25.0,25.0,25.0,62.0,62.0,62.0,62.0,23.55000000000006,23.550000000000175,23.550000000000217,23.549999999999564
2017-11-18,542,Independence Pass,11.0,31.0,-2.0,3.6,0.0,0.0,1.4,14,13.6,,3.6000000000001564,3.599999999999993,3.5999999999998935,3.6000000000005756,-2.0,-2.0,-2.0,-2.0,31.0,31.0,31.0,31.0,13.600000000000128,13.600000000000355,13.60000000000044,13.599999999999133
2017-11-19,542,Independence Pass,16.0,41.0,6.0,3.6,0.0,0.0,1.4,11,17.3,,7.2000000000001565,7.199999999999993,7.199999999999894,7.200000000000576,-2.0,-2.0,-2.0,-2.0,41.0,41.0,41.0,41.0,15.450000000000063,15.450000000000177,15.45000000000022,15.449999999999566
